# Time-averaged data for fix 9
# TimeStep c_msd[4]
146100 497.987
146200 498.156
146300 498.276
146400 498.378
146500 498.624
146600 499.114
146700 499.305
146800 499.571
146900 499.817
147000 499.855
147100 500.078
147200 500.413
147300 500.593
147400 500.878
147500 501.069
147600 501.152
147700 501.163
147800 501.132
147900 501.184
148000 501.235
148100 501.443
148200 501.642
148300 501.808
148400 501.915
148500 501.864
148600 502.011
148700 502.255
148800 502.8
148900 503.436
149000 503.803
149100 504.085
149200 504.43
149300 504.654
149400 504.915
149500 505.431
149600 506.045
149700 506.657
149800 506.855
149900 507.012
150000 507.231
150100 507.286
150200 507.27
150300 507.217
150400 507.111
150500 507.301
150600 507.593
150700 507.776
150800 507.843
150900 507.946
151000 508.237
151100 508.667
151200 508.97
151300 509.137
151400 509.436
151500 509.92
151600 510.389
151700 510.76
151800 510.882
151900 510.995
152000 511.134
152100 511.296
152200 511.287
152300 511.386
152400 511.546
152500 511.571
152600 511.751
152700 512.122
152800 512.327
152900 512.486
153000 512.772
153100 512.939
153200 512.887
153300 513.087
153400 513.543
153500 513.742
153600 513.8
153700 513.964
153800 514.079
153900 514.171
154000 514.293
154100 514.475
154200 514.661
154300 514.613
154400 514.586
154500 514.746
154600 514.963
154700 515.132
154800 515.592
154900 516.023
155000 516.387
155100 516.815
155200 517.283
155300 517.522
155400 517.746
155500 517.923
155600 518.121
155700 518.476
155800 518.871
155900 519.3
156000 519.763
156100 520.21
156200 520.574
156300 520.922
156400 521.353
156500 521.843
156600 522.348
156700 522.436
156800 522.674
156900 523.06
157000 523.506
157100 523.789
157200 523.968
157300 524.071
157400 524.099
157500 524.08
157600 524.405
157700 524.723
157800 524.953
157900 525.356
158000 525.639
158100 525.684
158200 525.746
158300 525.809
158400 525.955
158500 525.951
158600 525.806
158700 525.64
158800 525.463
158900 525.247
159000 525.172
159100 525.152
159200 525.205
159300 524.97
159400 524.736
159500 524.865
159600 525.162
159700 525.128
159800 525.098
159900 525.173
160000 525.244
160100 525.422
160200 525.793
160300 526.237
160400 526.87
160500 527.556
160600 528.157
160700 528.724
160800 529.288
160900 529.655
161000 530.019
161100 530.3
161200 530.57
161300 530.802
161400 531.102
161500 531.554
161600 531.99
161700 532.158
161800 532.436
161900 532.843
162000 532.996
162100 532.976
162200 533.179
162300 533.484
162400 533.641
162500 533.786
162600 534.282
162700 534.708
162800 534.77
162900 534.749
163000 534.859
163100 534.92
163200 534.721
163300 534.786
163400 534.714
163500 534.416
163600 534.461
163700 534.514
163800 534.646
163900 535.031
164000 535.508
164100 535.8
164200 535.659
164300 535.571
164400 535.77
164500 536.186
164600 536.512
164700 536.839
164800 537.061
164900 537.269
165000 537.498
165100 537.826
165200 538.077
165300 538.001
165400 538.157
165500 538.829
165600 539.375
165700 539.566
165800 539.642
165900 539.788
166000 540.151
166100 540.735
166200 541.173
166300 541.368
166400 541.404
166500 541.593
166600 542.02
166700 542.509
166800 542.796
166900 543.055
167000 543.391
167100 543.636
167200 543.776
167300 543.946
167400 544.104
167500 544.277
167600 544.458
167700 544.502
167800 544.427
167900 544.572
